coupon_price,coupon_status,coupon_type,coupon_expiration_date,coupon_qr_code_img_url,user_id,funding_id,created_date,modified_date
36348,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,32,120,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
14441,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,71,120,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
43239,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,99,120,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
28878,USED,GIFTCARD,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,16,120,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
33482,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,120,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
19543,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,120,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
7209,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,63,120,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
43567,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,44,120,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
34290,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
38890,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
14452,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
10907,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,1,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
42031,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,31,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
36471,USED,GIFTCARD,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,73,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
41118,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
47803,USED,GIFTCARD,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
36384,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,72,121,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
30090,USED,SINGLE,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,7,122,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
9100,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,37,122,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
45817,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,52,122,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
7697,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,122,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
35685,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,90,122,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
18924,USED,SINGLE,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,122,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
34040,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,29,123,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
5104,USED,SINGLE,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,53,123,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
46802,USED,SINGLE,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,73,123,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
21611,USED,GIFTCARD,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,72,123,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
31159,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,123,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
4030,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,123,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
12973,USED,GIFTCARD,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,94,123,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
12325,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,124,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
5344,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,89,124,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
26538,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,124,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
49493,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,100,124,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
37273,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,124,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
37592,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,3,124,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
40086,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,92,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
17862,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,32,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
20840,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
14964,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,30,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
41316,USED,GIFTCARD,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,16,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
44680,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,79,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
16190,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,81,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
44770,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,28,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
40658,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,6,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
21203,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,85,125,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
12873,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,99,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
11456,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,61,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
39077,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
41801,USED,SINGLE,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,15,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
44887,USED,GIFTCARD,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,63,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
2838,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
14773,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,30,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
28734,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,35,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
31152,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,126,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
13812,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
26078,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,29,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
40746,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,90,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
34124,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,81,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
3853,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,45,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
21658,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,20,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
47416,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,97,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
44572,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,15,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
39475,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,29,127,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
20857,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,85,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
4289,USED,SINGLE,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,67,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
32823,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
13900,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
17273,USED,SINGLE,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,26,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
44749,USED,SINGLE,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,82,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
33651,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,37,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
40968,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,15,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
1239,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,55,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
7392,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,128,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
20514,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,27,129,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
48231,USED,GIFTCARD,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,94,129,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
20465,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,129,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
29672,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,44,129,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
38002,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,129,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
43731,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,65,129,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
6931,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,45,130,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
16368,USED,GIFTCARD,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,77,130,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
46837,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,39,130,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
32800,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,71,130,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
38582,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,67,130,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
14101,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,75,130,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
3092,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,130,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
8967,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,53,131,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
21870,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,131,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
42567,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,21,131,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
36777,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,86,131,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
45883,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,6,131,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
35559,USED,GIFTCARD,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,10,131,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
36657,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,93,131,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
8930,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,36,132,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
42011,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,68,132,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
33468,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,97,132,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
46924,USED,SINGLE,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,132,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
12165,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,20,132,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
25346,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,133,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
17837,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,84,133,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
27745,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,86,133,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
20916,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,44,133,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
27420,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,5,133,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
34477,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,133,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
45602,USED,GIFTCARD,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,36,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
40405,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,72,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
2705,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,32,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
23698,USED,GIFTCARD,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
13386,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,81,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
15107,USED,SINGLE,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
45678,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
1554,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,40,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
35941,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,42,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
25147,USED,SINGLE,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,49,134,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
18649,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,15,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
4390,USED,GIFTCARD,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,17,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
31530,USED,GIFTCARD,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,13,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
8524,USED,SINGLE,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,17,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
27966,USED,GIFTCARD,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
48379,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,17,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
49490,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
21079,USED,SINGLE,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,97,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
44668,USED,SINGLE,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,96,135,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
34858,USED,GIFTCARD,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,32,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
17960,USED,SINGLE,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,43,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
14919,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
23609,USED,SINGLE,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
11110,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,72,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
41782,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,76,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
1736,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,67,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
17460,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,68,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
8261,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,81,136,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
37381,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,81,137,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
47626,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,25,137,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
39753,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,26,137,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
32139,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,137,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
44041,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,84,137,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
6170,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,54,137,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
20195,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,53,137,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
40473,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,61,138,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
9107,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,13,138,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
34656,USED,GIFTCARD,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,138,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
17520,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,138,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
39287,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,56,138,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
33345,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,76,138,2023-11-14 10:55:48.751135,2023-11-14 10:55:48.751135
